"vesselName","Month","Avg_Speed","Avg_Consumption","Avg_Draft"
"vessel05","2016-02",13.5885686061852,29.7882056069673,9.92941176470588
"vessel05","2016-03",14.0723335259722,21.8450352451879,7.65714285714286
"vessel05","2016-04",14.5832749766573,29.0291208064062,8.90833333333333
"vessel05","2016-05",14.1543309631545,25.2280617973473,8.85
"vessel05","2016-06",12.5728924080112,22.6921899909968,8.675
"vessel05","2016-07",14.035409035409,28.3810475008862,8.01666666666667
"vessel05","2016-08",13.7477427651018,26.4594817934884,7.92692307692308
"vessel05","2016-09",14.4289372940507,25.97717671535,7.6875
"vessel05","2016-10",13.2217971307213,23.2649371354899,10.1425925925926
"vessel05","2016-11",14.6713489315645,27.0034942281025,7.25357142857143
"vessel05","2016-12",11.6716880675255,20.6848905062487,9.20384615384615
"vessel05","2017-01",12.5803612998334,25.1177189992607,11.5583333333333
"vessel05","2017-02",11.8990152019292,18.8723207563827,9.57307692307692
"vessel05","2017-03",13.1905870461587,24.9359574597883,10.553125
"vessel05","2017-04",14.0191994162014,25.7759405847986,10.0115384615385
"vessel05","2017-05",12.8244025398917,21.4783297933888,9.37045454545455
"vessel05","2017-06",13.500375571713,24.9560696568847,9.51111111111111
"vessel05","2017-07",13.5283011930724,24.1092529271232,9.0482664526484
"vessel05","2017-08",12.5391695953032,22.099496154545,10.29
"vessel05","2017-09",13.1638452798338,23.1270768448711,7.25
"vessel05","2017-10",11.1696779425502,20.0277565908599,7.89423076923077
"vessel05","2017-11",12.5679040023522,25.4729501914861,7.67307692307692
"vessel05","2017-12",12.4511474988312,23.7758101339042,11.3064516129032
"vessel06","2016-01",13.3291935562531,25.4037882529257,10
"vessel06","2016-03",12.3939655172414,30.6287895952768,11.5
"vessel06","2016-04",14.4609523809524,30.6274142660207,8.5
"vessel06","2016-05",13.6943132130901,25.8629365040938,7.7375
"vessel06","2016-06",12.9853072183664,27.642631735448,9.5375
"vessel06","2016-07",12.4845153656563,27.7956467190734,8.72
"vessel06","2016-08",12.5993702836105,32.5497354620936,11.4444444444444
"vessel06","2016-09",13.1570558408476,28.4229859151571,7.70588235294118
"vessel06","2016-10",14.0506509417716,27.6941878566363,9.42307692307692
"vessel06","2016-11",13.4955755229393,24.2124063637073,9.4
"vessel06","2016-12",13.1083120448633,23.6173296206562,8.68181818181818
"vessel06","2017-01",12.8890157694089,26.0973496209644,9.184
"vessel06","2017-02",12.3238027876014,25.3060365715631,9.75789473684211
"vessel06","2017-03",12.1402360634367,24.5677052357076,9.97166666666667
"vessel06","2017-04",13.1734085173041,25.5980709094964,9.30666666666667
"vessel06","2017-05",12.3043565953151,23.9995967403755,10.6454545454545
"vessel06","2017-06",13.7958030341554,24.3741769046591,8.2
"vessel06","2017-07",10.0369102785434,16.4060790099033,9.275
"vessel06","2017-08",12.4376418885971,24.8130800639816,9.455
"vessel06","2017-09",13.2984375937115,24.8944828269703,9.77731277533043
"vessel06","2017-10",12.8020178803628,24.1362253405066,10.4022727272727
"vessel06","2017-11",11.9470278536101,24.2251473657085,11.0441333333333
"vessel06","2017-12",12.3425871106261,24.5997005683941,11.4576923076923
"vessel07","2016-01",12.1914682539682,13.6397152310055,8.4875
"vessel07","2016-02",12.7577128862948,18.6252592184122,8.844
"vessel07","2016-03",12.8788643151479,15.9995636946492,10.2147058823529
"vessel07","2016-04",12.7282122256506,17.8265027094066,9.35714285714286
"vessel07","2016-05",12.4737040646478,16.1258431738994,10.325
"vessel07","2016-06",10.6907081014224,17.8876571354912,11.5
"vessel07","2016-07",11.6467443587009,16.9948405465502,10.2583333333333
"vessel07","2016-08",11.6126041419914,15.8412944600369,9.81590909090909
"vessel07","2016-09",11.7663668987373,15.7480207108768,11.62375
"vessel07","2016-10",12.9041521207954,16.0701958201091,9.58103448275862
"vessel07","2016-11",13.3592966052934,21.2053442685326,11.9
"vessel07","2016-12",12.2369172527768,18.5672962407518,11.7095238095238
"vessel07","2017-01",13.4037037037037,20.1558092087124,9.1
"vessel07","2017-02",13.7373936943385,21.1734026918163,7.92
"vessel07","2017-03",12.6781048327802,15.345622183589,8.025
"vessel07","2017-04",11.1030829255351,11.3153778478123,8.36333333333333
"vessel07","2017-05",12.9200051792611,15.8807622224466,8.84
"vessel07","2017-06",13.4089480124389,16.2113815679862,9.28636363636364
"vessel07","2017-07",12.6242370643482,18.0146090292265,10.3
"vessel07","2017-08",9.47632575757576,12.1732545680126,8.8
"vessel07","2017-09",11.705741325963,17.6889068603681,12.0454545454545
"vessel07","2017-10",12.0322658584716,12.5599135993661,9.30625
"vessel07","2017-11",12.3250595238095,16.8252574441687,11.528125
"vessel07","2017-12",12.2909371905463,16.0829378154141,8.09722222222222
"vessel08","2016-01",11.0372576744778,14.6999709119433,10.7483333333333
"vessel08","2016-02",11.3913288682056,12.1126766166746,8.04777777777778
"vessel08","2016-03",12.6889894167821,19.7078941905061,12.7285714285714
"vessel08","2016-04",11.7346084644492,12.0366670196824,8.68642857142857
"vessel08","2016-05",13.6589579797188,19.7751691361229,12.5611111111111
"vessel08","2016-06",13.0527769561476,16.2161235581955,9.35
"vessel08","2016-07",11.758227206303,15.8447705335893,9.52714285714286
"vessel08","2016-08",12.5075107299331,16.1689334071248,9.76545454545455
"vessel08","2016-09",13.3516023807089,16.3395750534916,8.05384615384615
"vessel08","2016-10",13.0692968758809,16.5347519686738,9.69090909090909
"vessel08","2016-11",10.5487456037174,13.6385727062012,8.92380952380952
"vessel08","2016-12",13.8429901441915,20.5677999129219,9.30384615384615
"vessel08","2017-01",11.7202116682966,16.7780912756469,9.23666666666667
"vessel08","2017-02",12.0308824924586,18.4952483958735,9.68375
"vessel08","2017-03",11.9556098048976,14.5837991345179,9.98529411764706
"vessel08","2017-04",12.9315332856824,16.6760407643959,7.90491486068111
"vessel08","2017-05",11.3176011002781,14.6760022665706,10.6596153846154
"vessel08","2017-06",12.0804581040747,16.5343358028281,9.45192307692308
"vessel08","2017-07",12.0854247489874,16.0061295266152,9.3445652173913
"vessel08","2017-08",12.4652942032369,16.1704496229743,9.83684210526316
"vessel08","2017-09",11.5214478154695,13.4191761403267,9.37857142857143
"vessel08","2017-10",12.0829631849016,16.3536508430471,9.36376811594203
"vessel08","2017-11",11.6069323326288,14.9845850688296,10.2227272727273
"vessel08","2017-12",12.2080402797912,17.6874159866783,8.808
"vessel09","2016-02",12.7171843759709,14.4618882064143,7.8
"vessel09","2016-03",13.7975944250423,20.2615706575511,12.0666666666667
"vessel09","2016-04",12.4977985433018,14.1753982159105,8.62277777777778
"vessel09","2016-05",10.5062921967894,12.5688407024719,9.67272727272727
"vessel09","2016-06",12.0758186905335,13.9357982751,8.33
"vessel09","2016-07",11.7952083333333,14.3716676488834,10.8
"vessel09","2016-08",11.9226233465813,13.6903863198827,10.1347222222222
"vessel09","2016-09",12.0639030668793,14.7984571999777,10.698
"vessel09","2016-10",12.1916806233721,12.0680969826568,8.445625
"vessel09","2016-11",12.6174973795045,14.1029101913587,7.8
"vessel09","2016-12",13.1580087590592,15.5464266457302,10.5176470588235
"vessel09","2017-01",12.2789190958571,13.8907871166154,8.48333333333333
"vessel09","2017-02",9.95072448561853,13.4535716479824,9.612
"vessel09","2017-03",12.5759756588371,16.8740113599121,9.19722222222222
"vessel09","2017-04",11.477295321343,12.0264771876821,8.36190476190476
"vessel09","2017-05",11.3505545593457,12.9117675129102,9.12941176470588
"vessel09","2017-06",12.8286385729915,16.6426272476914,9.58888888888889
"vessel09","2017-07",11.0581692090266,12.6871875948244,9.23875
"vessel09","2017-08",11.0156021347283,16.649058439028,12.4825757575758
"vessel09","2017-09",12.4838799805637,17.4026282927606,11.65
"vessel09","2017-10",11.5620823295062,14.8738200917624,9.6404347826087
"vessel09","2017-11",12.623405463167,16.6982149725585,10.2
"vessel09","2017-12",12.6437041898729,13.8320369284862,7.41333333333333
"vessel10","2016-06",13.6582323472303,17.4464496453813,6.79166666666667
"vessel10","2016-07",10.7136702798051,21.7905470035525,12.954347826087
"vessel10","2016-08",13.4264522190419,15.8184640862628,8.29210526315789
"vessel10","2016-09",12.4487871582216,13.3842340566743,8.4
"vessel10","2016-10",12.1765919057569,15.2984003846301,8.25714285714286
"vessel10","2016-11",13.4192839274547,20.031659171039,12.2615384615385
"vessel10","2016-12",12.3752664605893,18.6671031639743,11.54
"vessel10","2017-01",11.4828770883991,14.2127575017318,9.50052631578947
"vessel10","2017-02",11.1780651340996,18.5004109837141,12.6
"vessel10","2017-03",11.1568164741242,9.60515652513168,8.13846153846154
"vessel10","2017-04",11.4684282496782,16.1105101348748,11.1928571428571
"vessel10","2017-05",12.8667051975151,16.2249392129452,10.9666666666667
"vessel10","2017-06",13.8502997441155,19.5067715479161,9.11
"vessel10","2017-07",12.6583521449634,21.0918499965702,11.296
"vessel10","2017-08",12.3239004834336,13.9589269934283,11.0333333333333
"vessel10","2017-09",13.089618249794,17.0707493353857,11.1357142857143
"vessel10","2017-10",12.7285937467287,17.4175220633512,11.4422880116959
"vessel10","2017-11",12.8284476174195,15.3754145026169,8.17362240289069
"vessel10","2017-12",13.2477367596963,18.9026655185322,9.54458333333335
"vessel11","2016-05",14.0412925450154,22.7318732750419,10.9
"vessel11","2016-06",12.8140359763977,22.506514434064,12.5428571428571
"vessel11","2016-07",12.6310204081633,23.7713020063807,12.6
"vessel11","2016-08",11.0714285714286,11.6869106699752,7.15
"vessel11","2016-09",12.0608873175573,15.2164112974025,10.2022727272727
"vessel11","2016-10",12.8187690970762,14.5421189482715,10.05
"vessel11","2016-11",12.3298299100825,12.8676101394506,9.38333333333333
"vessel11","2016-12",12.8711708317611,15.4499363633355,11.075
"vessel11","2017-01",12.4281472752009,14.1570677826059,8.33552631578947
"vessel11","2017-02",13.2508084478923,16.7900539786464,10.2071428571429
"vessel11","2017-03",12.2939357742117,13.9378169177602,9.10909090909091
"vessel11","2017-04",11.388575891919,12.8376099945094,9.07142857142857
"vessel11","2017-05",12.8099053622194,17.5573907473416,10.5854166666667
"vessel11","2017-06",12.3602946668485,15.6615775087526,10.4826086956522
"vessel11","2017-07",11.1711796494839,16.3295405610311,8.875
"vessel11","2017-08",12.2669195196925,12.1778495853668,8.4
"vessel11","2017-09",12.5625222090305,17.855021295942,10.4117647058824
"vessel11","2017-10",11.0056367638646,14.7024723033829,11.662962962963
"vessel11","2017-11",12.0468387016224,15.9795044000035,7.99090909090909
"vessel11","2017-12",12.2848754628145,15.6336071598664,11.2730769230769
"vessel12","2016-11",11.4060106302787,18.4929081539999,11.5733333333333
"vessel12","2016-12",12.4148855169773,17.4535205352909,11.2571428571429
"vessel12","2017-01",12.8101658182137,16.2517744691855,10.3725
"vessel12","2017-02",12.7566209338969,17.7154624322977,9.19375
"vessel12","2017-03",12.822100615315,17.127238830835,9.72962962962963
"vessel12","2017-04",13.1246596682035,19.4955364204973,10.672
"vessel12","2017-05",12.5311851971163,16.8452076695117,9.31764705882353
"vessel12","2017-06",11.5687206101765,14.8885824715238,9.30526315789474
"vessel12","2017-07",12.6637719652076,18.0432048796453,10.49375
"vessel12","2017-08",11.682940424509,14.7796372412233,8.39217391304348
"vessel12","2017-09",11.8929466033215,14.9233614116225,10.1359090909091
"vessel12","2017-10",11.8923697304463,14.0305668968014,10.7945
"vessel12","2017-11",12.3744955145313,17.2022779793101,9.91852941176471
"vessel12","2017-12",12.5584328402845,13.0488206036357,9.01330769230769
"vessel15","2016-08",14.1074137931035,24.1921663386669,7.75
"vessel15","2016-09",14.2444659843045,23.9608315441464,10.0653846153846
"vessel15","2016-10",13.8150615481733,25.0757717752068,11.9275862068966
"vessel15","2016-11",12.9929463418503,17.839646316897,9.68888888888889
"vessel15","2016-12",12.8767453774326,18.7785751628711,10.0045454545455
"vessel15","2017-01",12.3790250722906,17.2486830255309,11.4547619047619
"vessel15","2017-02",11.8519804370676,16.7562055710285,8.43611111111111
"vessel15","2017-03",12.4708803823455,19.264698587398,11.2025
"vessel15","2017-04",12.7404556618445,19.606338673546,11.28
"vessel15","2017-05",11.8510326282289,13.658809851773,8.66
"vessel15","2017-06",11.3468572806605,17.1042335927964,9.40555555555556
"vessel15","2017-07",12.8596896389146,18.8750557752104,9.07128712871288
"vessel15","2017-08",13.0868372532202,17.1547954806148,9.325
"vessel15","2017-09",12.9641735347985,18.0349512143357,7.71458333333333
"vessel15","2017-10",12.2050857574506,21.318891518357,12.19
"vessel15","2017-11",12.0563155270819,13.6186210554546,8.3681190979563
"vessel15","2017-12",12.2626954082999,17.6712051339668,10.4
"vessel16","2017-01",13.0558131982608,15.8345585450586,9.505
"vessel16","2017-02",12.8274336602892,16.83239915282,11.3775
"vessel16","2017-03",12.6699288798594,14.4208640827028,9.45333333333333
"vessel16","2017-04",11.7938020025174,13.4180252123937,9.23571428571429
"vessel16","2017-05",12.0305494505494,13.162482960216,8.29
"vessel16","2017-06",11.4832353267202,10.1188836061823,8.66666666666667
"vessel16","2017-07",11.4317495564586,11.2061391241986,8.525
"vessel16","2017-08",12.6142876350863,19.0284063159808,9.925
"vessel16","2017-09",12.7452543290043,16.2930144368219,11.1333333333333
"vessel16","2017-10",11.1299679674987,10.5730847438306,7.75
"vessel16","2017-11",13.1301750163752,16.7764503907569,10.6000909090909
"vessel16","2017-12",11.8967175516989,14.00290797479,8.25263157894737
"vessel16","2018-01",11.9736714802038,16.6816209241738,11.6521739130435
"vessel16","2018-02",11.8870175053365,15.9908494636459,10.4055555555556
"vessel16","2018-03",11.8543813421744,13.9954393957235,10.7944444444444
"vessel16","2018-04",12.8354260424862,14.9993149226279,9.7876
"vessel16","2018-05",12.7779352925169,16.273329958293,10.3676470588235
"vessel17","2017-03",11.8336870955596,13.3604523556859,8.5875
"vessel17","2017-04",12.4263952802155,17.0304038743532,13.1203703703704
"vessel17","2017-05",11.7723566837203,15.8634394328252,11.8022727272727
"vessel17","2017-06",12.2596657776542,18.338582088195,11.6666666666667
"vessel17","2017-07",12.4147926191997,14.928966392222,8.72173913043478
"vessel17","2017-08",11.3231187390919,13.8146185376338,9.03958333333333
"vessel17","2017-09",12.3020608965128,18.1934407907776,9.64074074074074
"vessel17","2017-10",12.7998140678174,18.2692608394884,10.08465
"vessel17","2017-11",11.8638863221503,11.7185073824349,8.13913690476191
"vessel17","2017-12",11.7597836992514,14.0573973544386,10.5494252873563
"vessel17","2018-01",10.8427513825323,14.20000712627,10.7470588235294
"vessel17","2018-02",13.0905857301647,16.3023609380147,10.6714285714286
"vessel17","2018-03",13.0602108459738,14.7497639138541,9.30231481481481
"vessel17","2018-04",11.9733060663828,15.0869274397247,9.89230769230769
"vessel17","2018-05",13.0627130057639,18.9784731353398,11.8
